"('quantity', 'mean')","('quantity', 'sum')","('order_ID', 'nunique')","('order_hour', 'nunique')","('order_hour', 'group_mode')","('day_of_month', 'nunique')","('day_of_month', 'group_mode')","('original_unit_price', 'mean')","('discount_rate', 'mean')","('direct_discount_rate', 'mean')","('quantity_discount_rate', 'mean')","('bundle_discount_rate', 'mean')","('gift_item', 'mean')","('dc_ori', 'nunique')","('dc_ori', 'group_mode')","('dc_des', 'nunique')","('dc_des', 'group_mode')","('promise', 'group_mode')","('type', 'group_mode')",brand_ID,attribute1,attribute2,cluster_id,sku_ID
-0.0851350144471674,-0.118542592939645,-0.1174227406252873,0.0189417019170526,"(8.0, 10.0]",-0.178331269111089,29,-0.1099501611215411,0.3712495354754218,1.0257542814638592,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,4,-0.2792419993967884,4,-,2,3daeabd2ce,3.0,-,4,31338ec6a6
-0.0851350144471674,-0.1256134483028515,-0.1262717638067892,-0.5940867357447308,"(13.0, 15.0]",-0.5536095322163502,17,-0.1067865927110558,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,24,-0.508758374431953,40,-,2,42e6445fca,-,-,11,31377ccb37
0.0166134904570432,-0.1044008822132318,-0.1041492058530346,1.2449985772406194,"(8.0, 10.0]",-0.3034240234795095,29,-0.2143479186675563,0.3149307638928724,0.9617766884359992,-0.2810086089535644,-0.0431270330949308,-0.2299324442000872,0.5280384841244619,9,0.0267798339834311,32,-,2,f2db8acd0a,4.0,100.0,0,313ecf6d17
0.08275001864478,-0.0389954701035711,-0.0510550667640236,1.2449985772406194,"(8.0, 10.0]",0.5722252570994333,17,-0.4500416741697381,2.986552490840084,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,4.38744665791038,0.9755129915352636,5,0.7918344174339801,4,-,2,-,-,-,7,314ad28329
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(8.0, 10.0]",-0.6787022865847706,28,1.3073284867758774,-0.5831814451659032,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,2,-0.585263832777008,6,-,2,fd68e214e8,1.0,100.0,11,314c9f39df
0.1224319355574222,0.107724778682965,0.077255769367753,1.858027014902403,"(20.0, 22.0]",2.8238948357310005,10,-0.4516155494539546,3.081590417885637,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,4.505840993861931,0.7517757378298627,9,2.092427209299913,9,-,2,-,-,-,7,3153daf017
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(20.0, 22.0]",-0.6787022865847706,9,1.127005087378215,-0.3161583165686024,0.0032666975015746,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,64,-,2,d6a8e24d56,4.0,60.0,11,315ae99f87
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-1.2071151734065142,"(0.0, 8.0]",-0.6787022865847706,26,-0.0435152245013496,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,55,-,2,351277f074,-,-,11,315bbb1d19
0.6779787723344122,-0.0814206022828105,-0.1041492058530346,1.2449985772406194,"(20.0, 22.0]",0.4471325027310129,30,-0.2865827307069709,-0.1657663374136825,-0.5736855442326296,1.5541508776572408,-0.0431270330949308,-0.2299324442000872,0.7517757378298627,5,-0.0497256243616237,26,-,2,27ee20ac75,4.0,100.0,0,3164841074
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(0.0, 8.0]",-0.6787022865847706,10,-0.1668943925102767,1.0541146409138398,2.113373362937472,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,4,-0.585263832777008,28,-,2,43a5cd3f69,4.0,100.0,4,31667b9a1a
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(18.0, 20.0]",-0.6787022865847706,26,-0.078314477016688,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,5,-,2,9d3465eacc,4.0,100.0,11,3167a2597c
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(18.0, 20.0]",-0.6787022865847706,13,-0.3092549709821156,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,7,-0.585263832777008,7,-,2,0def762aeb,-,-,11,3167e4720c
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(20.0, 22.0]",-0.6787022865847706,16,-0.2402891796335359,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,16,-,2,55c3c88239,2.0,-,11,31749aeb55
-0.0851350144471674,-0.1203103067804466,-0.1196349964206628,0.0189417019170526,"(11.0, 13.0]",-0.6787022865847706,31,-0.0150431088069818,2.310268111428975,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,4,-0.2792419993967884,4,-,2,4d918c6fd9,3.0,60.0,4,317c92e07e
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(0.0, 8.0]",-0.6787022865847706,10,0.3582579636302846,-0.5714299029278064,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,10,-0.585263832777008,11,-,2,-,-,-,11,318a8541f3
0.0505296587584467,-0.1097040237356368,-0.110785973239161,0.3254559207479443,"(0.0, 8.0]",0.0718542396257517,7,0.0197561437083565,0.825059771255952,1.744965478253555,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.5280384841244619,7,0.0267798339834311,27,-,2,4f65703579,3.0,100.0,4,3190c5bc6c
-0.0851350144471674,-0.118542592939645,-0.1174227406252873,0.0189417019170526,"(0.0, 8.0]",-0.0532385147426686,4,0.1178267644334011,0.4838870786405216,1.2496758570613673,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,9,-0.2027365410517335,61,-,2,4f65703579,3.0,100.0,4,319476f6b5
0.1437991215873064,-0.1097040237356368,-0.1129982290345364,0.6319701395788361,"(16.0, 18.0]",0.1969469939941721,1,-0.261801444824836,0.6581232782240357,1.441608636144946,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,2,-0.2792419993967884,24,-,2,90963edda0,2.0,50.0,4,31a57012ec
-0.0399134567119626,-0.0778851746012072,-0.0709653689224027,1.858027014902403,"(13.0, 15.0]",1.1976890289415354,19,-0.078314477016688,1.3477120336172772,2.3053061420210503,0.0380143453639052,-0.0431270330949308,-0.2299324442000872,0.7517757378298627,4,0.7153289590889252,9,-,2,365676fd7f,2.0,60.0,3,31b8c4ef62
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(13.0, 15.0]",-0.6787022865847706,24,-0.1415858452263942,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,4,-0.585263832777008,4,-,2,a3c6ee0858,3.0,70.0,11,31c3b72d21
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(16.0, 18.0]",-0.6787022865847706,26,-0.2364928975409535,-0.384498686128649,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,64,-,2,e9fc5c2b46,4.0,100.0,11,31cd5f8bca
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(11.0, 13.0]",-0.6787022865847706,25,-0.3408906550869687,-0.394082342637444,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,2,-0.585263832777008,2,-,2,-,-,-,11,31d031dde6
-0.0851350144471674,-0.1220780206212482,-0.1218472522160383,0.0189417019170526,"(8.0, 10.0]",-0.3034240234795095,19,0.1114996276124305,1.1808318769745771,2.3053061420210503,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,9,-0.3557474577418433,9,-,2,558658b684,3.0,100.0,4,31e244083c
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(0.0, 8.0]",-0.6787022865847706,30,0.2443695008528135,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,33,-,2,9c7f132977,1.0,100.0,11,31e9da3f58
-0.0226984318923109,0.0423193665733043,0.0639822345955002,1.858027014902403,"(0.0, 8.0]",0.0718542396257517,1,-0.2090273717953765,0.8605937986732114,-0.4941736909874192,4.506177899011719,-0.0431270330949308,-0.2299324442000872,1.4229874989460656,5,1.327372625849364,5,1,1,-,-,-,10,31ec02bddd
0.1183619953612537,-0.0089443348099432,-0.0178712298333917,1.858027014902403,"(20.0, 22.0]",2.323523818257319,14,0.0798639435075774,1.3967845896123223,2.6137695369768017,-0.3113725885601044,-0.0431270330949308,-0.2299324442000872,0.7517757378298627,5,1.0213507924691447,5,-,2,dc7e4ae5fc,3.0,-,3,31eeb8c813
0.5253560149780963,-0.1256134483028515,-0.1284840196021646,-0.9006009545756225,"(20.0, 22.0]",-0.6787022865847706,8,-0.0972958874795999,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,5,-,2,646c527928,-,-,11,31efe890e3
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(18.0, 20.0]",-0.6787022865847706,28,0.4310200370714468,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,5,-,2,26216ff73f,-,-,11,3204292af5
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(15.0, 16.0]",-0.6787022865847706,27,-0.3313999498555128,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,5,-,2,e500aaa647,-,-,11,320dd5b188
-0.0805563317264779,0.5832398018586065,0.7542060427526436,1.858027014902403,"(13.0, 15.0]",2.9489875900994207,19,-0.2606941958811661,-0.6361458542625857,-0.5736855442326296,-0.212894021797957,-0.0431270330949308,-0.2299324442000872,0.9755129915352636,2,3.010492709440572,2,-,2,e39726c202,-,100.0,6,32118a2170
0.2201105002654644,-0.118542592939645,-0.1218472522160383,-0.2875725169138391,"(16.0, 18.0]",-0.4285167778479298,28,-0.1415858452263942,-0.2932257669972656,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,9,-0.3557474577418433,50,-,2,b3449f84a2,3.0,60.0,11,321210877c
-0.068927288002249,0.2809607350815258,0.3692735343573136,1.858027014902403,"(13.0, 15.0]",2.69880208136258,28,-0.2927092282334712,-0.1760035161756144,0.1061298215236231,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.7517757378298627,5,3.010492709440572,9,-,2,03c4806282,3.0,-,6,32257a8103
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(18.0, 20.0]",-0.6787022865847706,28,-0.2649650132353213,0.5687231943083036,1.3781732261088482,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,26,-,2,7cc01be867,3.0,60.0,4,322aaf1b99
-0.0851350144471674,-0.1256134483028515,-0.1262717638067892,-0.5940867357447308,"(13.0, 15.0]",-0.5536095322163502,5,-0.3889768949263454,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,9,-0.508758374431953,36,-,2,883ade0722,-,-,11,3238cebed1
0.0674877429091484,-0.1203103067804466,-0.1218472522160383,-0.2875725169138391,"(8.0, 10.0]",-0.3034240234795095,10,-0.078314477016688,-0.6554941710242439,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,24,-0.4322529160868982,24,-,2,4f65703579,4.0,100.0,11,3241f22b95
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(15.0, 16.0]",-0.6787022865847706,12,0.1462988801277689,-0.6193574289676436,-0.5736855442326296,-0.007478203509738,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,10,-0.585263832777008,47,-,2,ac3662a513,3.0,100.0,11,3246dd24b4
-0.0851350144471674,-0.118542592939645,-0.1174227406252873,0.0189417019170526,"(13.0, 15.0]",-0.0532385147426686,12,-0.3693627707813365,-0.671189265451584,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,2,-0.2792419993967884,4,-,2,a9d8fd0a21,3.0,100.0,0,324e320a57
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(10.0, 11.0]",-0.6787022865847706,1,-0.261801444824836,1.2441904950049456,2.40127253156284,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,17,-,2,-,-,-,4,324fe7ac66
-0.0851350144471674,-0.1238457344620499,-0.1240595080114137,-0.2875725169138391,"(8.0, 10.0]",-0.4285167778479298,7,-0.3475341487489878,-0.6814107867143745,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,9,-0.4322529160868982,61,-,2,f1d00479ef,2.0,40.0,11,325a31e616
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(13.0, 15.0]",-0.6787022865847706,24,-0.078314477016688,0.8908856588695002,1.0365979412990896,1.5318272105197763,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,9,-0.585263832777008,27,2,2,32f4ce6bbf,1.0,100.0,4,325eb92551
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(0.0, 8.0]",-0.6787022865847706,31,-0.2459836027724094,0.2450738260645166,-0.5736855442326296,2.9685965291380856,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,7,-0.585263832777008,39,-,2,4f65703579,3.0,60.0,10,326082de91
-0.0851350144471674,-0.1220780206212482,-0.1218472522160383,-0.2875725169138391,"(0.0, 8.0]",-0.5536095322163502,1,-0.4516155494539546,3.081590417885637,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,4.505840993861931,0.08056397671366,9,-0.3557474577418433,9,-,2,3ee5b84e96,2.0,50.0,7,32645894cf
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(16.0, 18.0]",-0.6787022865847706,9,-0.0466787929118349,0.3195506631242531,0.3259993577216453,1.1800202932252286,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,9,-0.585263832777008,9,-,2,4efb032b5a,3.0,60.0,4,326c9be1ce
-0.0342607619950622,-0.1061685960540335,-0.1041492058530346,1.2449985772406194,"(13.0, 15.0]",0.4471325027310129,22,-0.0118795403964965,1.3152980087656474,2.491715675663375,-0.3144868773186039,-0.0431270330949308,-0.2299324442000872,0.3043012304190609,5,0.1797907506735409,9,-,2,4af1e65a33,3.0,100.0,3,3277e3a670
-0.0675488531056989,0.3127795842159554,0.4068818828786964,1.858027014902403,"(20.0, 22.0]",2.9489875900994207,8,-0.170057960920762,-0.4173978319429541,-0.5736855442326296,0.5605645538060242,-0.0431270330949308,-0.2299324442000872,1.6467247526514663,2,2.857481792750462,2,2,1,11532f4321,-,-,6,3277f07585
-0.0851350144471674,-0.1238457344620499,-0.1240595080114137,-0.2875725169138391,"(0.0, 8.0]",-0.4285167778479298,14,-0.2649650132353213,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,5,-0.4322529160868982,5,-,2,85ad0787c7,-,-,11,327f6e46dc
0.5253560149780963,-0.1220780206212482,-0.1262717638067892,-0.5940867357447308,"(10.0, 11.0]",-0.5536095322163502,13,-0.2364928975409535,-0.6276839700393286,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,7,-0.508758374431953,39,-,2,816ac3f3a9,2.0,-,11,3281788fbd
-0.0851350144471674,-0.1256134483028515,-0.1262717638067892,-0.5940867357447308,"(10.0, 11.0]",-0.5536095322163502,25,-0.0435152245013496,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,4,-0.508758374431953,45,-,2,93905470a7,3.0,-,11,32a2c1554e
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(16.0, 18.0]",-0.6787022865847706,1,-0.1605672556893061,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,4,-0.585263832777008,45,-,2,32f4ce6bbf,-,-,11,32a2f0c5e6
-0.0546104629759042,-0.0920268853276203,-0.0864511594900309,1.5515127960715112,"(11.0, 13.0]",0.5722252570994333,21,0.0482282594027243,-0.7139116052627139,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.3043012304190609,5,0.3328016673636507,5,-,2,a9d8fd0a21,-,-,0,32a479bac2
-0.0851350144471674,-0.1220780206212482,-0.1218472522160383,-0.2875725169138391,"(8.0, 10.0]",-0.3034240234795095,6,1.883097937484204,-0.4237380024124018,-0.234292215365326,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,5,-0.4322529160868982,17,-,2,86a6979f75,-,-,11,32b0d4869f
-0.0758851503649665,-0.0107120486507449,0.0131003513018647,1.5515127960715112,"(16.0, 18.0]",1.4478745376783762,29,-0.2143479186675563,-0.6738476690053058,-0.5038918063840557,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.7517757378298627,2,1.6333944592295837,46,-,2,603dc9ab6b,3.0,100.0,6,32b23207d0
-0.0851350144471674,-0.118542592939645,-0.1174227406252873,-0.2875725169138391,"(13.0, 15.0]",-0.5536095322163502,27,0.2253880903899016,-0.6962411992522333,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,5,-0.2792419993967884,2,-,2,bd97f9a5fa,4.0,100.0,11,32b9313c42
-0.0600892286245925,0.2296970336982782,0.3006936047006744,1.858027014902403,"(8.0, 10.0]",3.0740803444678413,1,-0.0245500374661839,-0.1013862600717343,-0.5660301057506641,1.5295527997588707,-0.0431270330949308,-0.2299324442000872,3.4366227822946738,5,2.7044708760603524,5,2,1,75411efd6b,2.0,70.0,6,32c0b31fb8
-0.0851350144471674,-0.118542592939645,-0.1174227406252873,0.0189417019170526,"(8.0, 10.0]",-0.0532385147426686,15,-0.2466163164545065,1.8616193199942983,3.3364636227709363,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.08056397671366,9,-0.2027365410517335,26,-,2,787ea7298f,2.0,-,4,32c227cd4a
-0.0851350144471674,-0.1256134483028515,-0.1262717638067892,-0.5940867357447308,"(8.0, 10.0]",-0.5536095322163502,30,-0.1384222768159089,-0.6623279202725115,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.508758374431953,35,-,2,558658b684,-,-,11,32cb5191f8
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(20.0, 22.0]",-0.6787022865847706,1,-0.261801444824836,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,2,-0.585263832777008,6,-,2,e500aaa647,-,-,11,32cfdd7a1a
-0.0851350144471674,-0.1220780206212482,-0.1218472522160383,-0.2875725169138391,"(11.0, 13.0]",-0.3034240234795095,3,-0.2333293291304682,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,9,-0.3557474577418433,27,-,2,74d632e731,1.0,60.0,11,32dd3b0b1c
0.1183619953612537,-0.1220780206212482,-0.1240595080114137,-0.2875725169138391,"(0.0, 8.0]",-0.4285167778479298,6,-0.2966006973401744,-0.5130413805720138,-0.5736855442326296,0.3585480171565027,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,4,-0.4322529160868982,4,-,2,c0e062fe7f,2.0,100.0,11,32e08fa155
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(0.0, 8.0]",-0.6787022865847706,31,0.0830275119180627,-0.6524441121881613,-0.5736855442326296,-0.1213894501779779,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,9,-0.585263832777008,27,-,2,97aa1e631f,4.0,100.0,11,32e47b07a4
0.0674877429091484,-0.1203103067804466,-0.1218472522160383,-0.2875725169138391,"(16.0, 18.0]",-0.3034240234795095,2,0.1684438590011661,-0.6027185181236144,-0.5736855442326296,0.0498064467772922,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,4,-0.4322529160868982,4,5,2,af9b93a949,2.0,40.0,11,32f615acbb
-0.0851350144471674,-0.0778851746012072,-0.0665408573316518,0.9384843584097278,"(20.0, 22.0]",1.8231528007836373,11,0.1747709958221367,2.1699413371351914,-0.5736855442326296,-0.3537192230588846,6.511304087011741,-0.2299324442000872,0.3043012304190609,5,0.6388235007438703,33,-,2,-,-,-,3,32f70fdb6e
0.0031287488432321,0.038783938891701,0.0529209556186229,1.858027014902403,"(11.0, 13.0]",0.3220397483625925,27,-0.0435152245013496,1.164854640710265,2.1184284711565406,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.7517757378298627,7,1.7864053759196936,31,-,2,43999af013,3.0,100.0,3,32f809464e
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(18.0, 20.0]",-0.6787022865847706,29,0.5385813630279473,-0.0276376106973106,0.2909317672940346,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,10,-0.585263832777008,10,-,2,41e8fa7190,4.0,100.0,11,3308a30b75
-0.0851350144471674,-0.1256134483028515,-0.1262717638067892,-0.9006009545756225,"(10.0, 11.0]",-0.5536095322163502,26,0.1652802905906807,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,4,-0.508758374431953,4,-,2,99d41501ff,4.0,100.0,11,330ba5c31a
-0.0851350144471674,-0.1167748790988433,-0.1152104848299119,0.3254559207479443,"(16.0, 18.0]",-0.0532385147426686,5,0.0197561437083565,-0.0930226005871017,-0.5736855442326296,1.8045939243051952,-0.0431270330949308,-0.2299324442000872,0.08056397671366,5,-0.1262310827066786,35,-,2,11532f4321,-,-,10,330cd1ee3b
-0.0851350144471674,-0.1238457344620499,-0.1240595080114137,-0.2875725169138391,"(8.0, 10.0]",-0.4285167778479298,21,0.0830275119180627,1.4545111146205485,2.492696133434012,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,4,-0.4322529160868982,4,6,2,fe7adcfe08,2.0,100.0,4,331bbc5053
-0.0214173958541649,2.0592808589279765,2.34924247121835,1.858027014902403,"(20.0, 22.0]",2.57370932699416,15,-0.2429899244763855,1.125699020649,2.1497333476864164,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,9.030054124929697,5,3.9285582095812304,5,1,1,787ea7298f,2.0,40.0,2,3320c0db64
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(8.0, 10.0]",-0.6787022865847706,22,-0.1415858452263942,-0.5259717107822935,-0.5736855442326296,0.3140313146430421,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,29,-,2,bce79eb8bf,-,-,11,3326743f5e
0.1692362478133591,-0.069046605397199,-0.0776021363085291,1.858027014902403,"(11.0, 13.0]",0.1969469939941721,4,-0.2016936450256151,0.014913004042318,-0.5736855442326296,1.9518515153440128,-0.0431270330949308,-0.2299324442000872,0.5280384841244619,9,0.6388235007438703,9,-,2,b5defcb5ec,1.0,-,0,33284dc6fd
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(10.0, 11.0]",-0.6787022865847706,29,-0.1036230243005705,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,9,-0.585263832777008,27,-,2,3daeabd2ce,3.0,100.0,11,33292488cb
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(15.0, 16.0]",-0.6787022865847706,31,-0.1384222768159089,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,5,-0.585263832777008,5,-,2,484c3a2977,3.0,100.0,11,33314f8bfb
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(18.0, 20.0]",-0.6787022865847706,26,-0.3567084971393953,-0.30175978493605,-0.5161057105075562,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,2,-0.585263832777008,30,5,2,a9b82ad1cb,2.0,50.0,11,33367d9775
-0.0851350144471674,-0.1256134483028515,-0.1262717638067892,-0.5940867357447308,"(10.0, 11.0]",-0.5536095322163502,8,0.0007747332454446,0.1440544910230899,-0.0904981283578862,1.522519700358137,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,10,-0.508758374431953,37,-,2,32f4ce6bbf,-,50.0,11,3336a1bc97
-0.0851350144471674,-0.1220780206212482,-0.1218472522160383,-0.2875725169138391,"(11.0, 13.0]",-0.3034240234795095,11,0.0956817855600039,-0.5716015754838859,-0.4738361215879936,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,-0.1431732769917408,5,-0.3557474577418433,17,-,2,7cc01be867,3.0,60.0,11,333ad7229a
0.5253560149780963,-0.1256134483028515,-0.1284840196021646,-0.9006009545756225,"(11.0, 13.0]",-0.6787022865847706,28,-0.1479129820473648,0.2304526065190472,-0.5736855442326296,2.918258411680557,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,4,-0.585263832777008,4,4,2,c56a8d0a31,-,-,10,3341411508
-0.0173026778443603,-0.093794599168422,-0.0908756710807818,1.5515127960715112,"(20.0, 22.0]",1.1976890289415354,14,-0.261801444824836,-0.7199266639364829,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,-0.2299324442000872,0.7517757378298627,9,0.4093071257087056,43,-,2,7d352273e4,4.0,100.0,0,3343ab24b7
0.5253560149780963,-0.1220780206212482,-0.1262717638067892,-0.9006009545756225,"(8.0, 10.0]",-0.5536095322163502,3,-0.1988464334561783,1.0618857855533594,-0.5736855442326296,5.780726955714185,-0.0431270330949308,-0.2299324442000872,-0.3669105306971418,10,-0.508758374431953,37,-,2,-,-,-,10,334675907a
-0.0851350144471674,-0.1273811621436532,-0.1284840196021646,-0.9006009545756225,"(13.0, 15.0]",-0.6787022865847706,16,-0.0723036970367659,1.0524236686227877,1.9187192683873195,0.0829083178571366,-0.0431270330949308,-0.2299324442000872,-0.5906477844025427,2,-0.585263832777008,2,-,2,5934e3362b,-,-,4,334a716f47
0.5253560149780963,-0.1256134483028515,-0.1284840196021646,-0.9006009545756225,"(20.0, 22.0]",-0.6787022865847706,26,-0.4516155494539546,3.081590417885637,-0.5736855442326296,-0.3537192230588846,-0.0431270330949308,4.505840993861931,-0.5906477844025427,24,-0.585263832777008,41,8,2,-,-,-,7,334fe8bd60
