sku_ID,type,brand_ID,attribute1,attribute2,activate_date,deactivate_date
8511b802fe,2,e500aaa647,-,-,,
19280d84f6,2,e500aaa647,-,-,,
776da67dbd,2,64c600d7c7,-,-,,
b1983c212e,2,0b0f75e8d5,3.0,100.0,,
19787a326e,2,242a3c3a42,-,-,,
a954c58c7e,2,137b63c785,3.0,100.0,,
f7c07f96b4,2,0120bdf090,-,-,,
56cf3f54e4,2,ebe94e5bd7,-,50.0,,
de45228f1c,2,885083a221,-,-,,
f8401d9b80,2,c1bbc9eaab,3.0,60.0,,
233cdfc87f,2,f2f1221a4c,-,-,,
5c9e1b1f0e,2,e500aaa647,-,-,,
6f2c86e56b,2,e500aaa647,-,-,,
e9110ddb75,1,3e342224f0,-,-,,
d6e85a65f1,2,fea7f144e5,-,-,,
e16b68682f,2,fea7f144e5,-,-,,
10add6586b,2,fea7f144e5,-,-,,
20074fc654,2,cb98648e41,-,-,,
c39be5b8e0,2,478a17e887,-,-,,
a566a0b351,2,3e342224f0,4.0,80.0,,
1586cb96a3,2,d6963deb39,-,-,,
b9ec91deeb,2,5a173145d5,-,-,,
802bb69b03,2,08b73dd77a,3.0,70.0,,
4741c5e218,2,64b8a364b2,-,-,,
3aa2c6c68e,2,4efb032b5a,1.0,-,,
c4244647f3,2,49f47ff17f,-,-,,
88bec1be55,2,4e2b1b5af7,3.0,50.0,,
00cbf5e09a,2,99d828adad,4.0,100.0,,
00b47c040d,2,4f65703579,-,-,,
cac468886e,2,984f8afe7a,-,60.0,,
20ce887511,2,5934e3362b,4.0,100.0,,
df4960b63b,2,6728cbf52e,-,-,,
30f9fa2fb7,2,fadc401c1d,-,-,,
32e01093a1,2,42e6445fca,-,-,,2018-03-08
6fac9fcc53,2,df5355512e,3.0,60.0,,
843db566c2,2,9da6a704d7,-,-,,
515e87df3f,2,8a5ee0390f,4.0,100.0,,
84864bf852,2,bd97f9a5fa,4.0,100.0,,
fc3bbc6c2d,2,bd97f9a5fa,4.0,100.0,,
e1ee8db78e,2,fd945973a9,4.0,100.0,,
e82cfe9194,2,fd945973a9,4.0,100.0,,
014ffa22d6,2,fd945973a9,4.0,100.0,,
0f600edace,2,bd97f9a5fa,3.0,100.0,,
aff785a666,2,bd97f9a5fa,3.0,100.0,,
eecfad9b19,2,3e342224f0,2.0,60.0,,
8215095399,2,3e342224f0,2.0,60.0,,
b18000251c,2,7bf08d0341,3.0,-,,
2f7a2f8f66,2,efc5f3da40,-,-,,
81466a1e23,2,fea7f144e5,-,-,,
1161ff0771,2,198cec62a1,3.0,100.0,,
0d49fd5385,2,198cec62a1,3.0,100.0,,
b42d9eaa1a,2,20a3ffc977,-,-,,
4ce6ad5341,2,198cec62a1,3.0,100.0,,
3ed68ac2d1,2,d2d1b7bdf9,-,-,,
c65e1a5f70,2,26216ff73f,-,-,,
954da065e1,2,26216ff73f,-,-,,
36e68c0bb8,2,da5eb98d7d,-,-,,
8090c609a4,2,bf509a941c,3.0,60.0,,
8c1eabe088,2,056f08119e,3.0,50.0,,
0240792b89,2,198cec62a1,-,100.0,,
b217115bd3,2,99d41501ff,-,-,,
252aa32e0e,2,fd68e214e8,3.0,-,,2018-03-27
a39fa5389d,2,0d25c629d9,3.0,100.0,,
5dfa590d44,2,200a8006e8,-,-,,
ee4d784e1e,2,43999af013,3.0,100.0,,
5fd7b0d6f9,2,db6396963d,3.0,100.0,,
ab55f4b671,2,6c1f0f58a6,-,-,,2018-03-12
f68808e3e1,1,3daeabd2ce,-,-,,
cbfa72293d,1,db708e3725,-,-,,
09c2f42270,2,8b40ec9ab7,-,-,,
a9f9e13135,2,fadc401c1d,-,-,,
d57cce455f,2,fadc401c1d,-,-,,
04fb76be6e,2,fadc401c1d,-,-,,
2cca0e077f,2,12aa424570,3.0,60.0,,
9300bc55b4,2,a03b3d6db6,3.0,60.0,,
dcbff5fccc,2,906d0caa60,3.0,60.0,,
a9252a08cf,2,b7b72cb41a,2.0,60.0,,
d592e94a9e,2,5008f1aa58,3.0,-,,
c8813530e3,2,adbd559b78,3.0,60.0,,
3929dba32d,2,e500aaa647,-,-,,
1d7cd3c25d,2,e500aaa647,-,-,,
013bc4ca79,2,5deb57b219,-,-,,
f321a8f157,2,5deb57b219,-,-,,
270527cdff,2,9d3465eacc,3.0,-,,
4b11975f04,2,3e342224f0,4.0,100.0,,
52dcd14929,2,f864d88130,2.0,70.0,,
dc23e70708,2,f864d88130,2.0,70.0,,
ebd946d7dd,2,96290626cb,4.0,100.0,,
c6880e580d,2,f701bd06e5,3.0,60.0,,
41172a37d8,2,fc534772d7,-,-,,
f17e8356eb,2,95edb60932,-,-,,
6048dfcfa8,2,95edb60932,-,-,,
4e8fb90fa1,2,8a5ee0390f,4.0,100.0,,
8e33375bbe,2,8a5ee0390f,4.0,100.0,,
9eaee429bd,2,79da5606b7,-,-,,
7179d5e1b4,2,7ce10cb6ca,-,-,,
d8028aa1a8,2,3daeabd2ce,3.0,60.0,,
609088d9f3,2,139b1078ce,-,-,,2018-03-19
16ef0c0297,2,5d97f6236a,2.0,40.0,,
dba249ba9b,2,fd68e214e8,-,-,,
de2bc9b711,2,03c0f165ce,4.0,100.0,,
13c1f69fce,2,34454ae0f5,-,-,,
c1ca7fe5bf,2,af80f4dbf3,-,-,,
a753f391ce,2,1a437675c1,-,-,,
58a488c6d9,2,8d6563eb3b,1.0,100.0,,
921ecb44fa,2,5c054ef1a2,-,-,,
39578ded1f,2,20a3ffc977,4.0,100.0,,
b5946fdfa4,2,3daeabd2ce,3.0,-,,
034307b794,2,26216ff73f,-,-,,
45f71f2cbc,2,fc534772d7,4.0,100.0,,
26cabea48f,2,d6a8e24d56,4.0,60.0,,
cf46ba5276,2,d6a8e24d56,4.0,60.0,,
7411852e5e,2,af80f4dbf3,-,-,,
2b8449fb8e,2,b5311fe3e5,3.0,60.0,,
9ef6f606b1,2,5a0b271e15,3.0,90.0,,
cdeb066b78,2,584523bbde,-,60.0,,
939c4800a3,1,9b0d3a5fc6,-,-,,
f2bf30bd23,2,481c982d40,4.0,100.0,,
b59dcc6a69,2,481c982d40,4.0,100.0,,
ece0d05143,2,885083a221,-,-,,
3aa56f3b63,2,8a5ee0390f,2.0,50.0,,
b34e2d3a5e,2,8325814725,-,-,,
ad6b2a0760,2,da5eb98d7d,-,-,,
bdc2f3e035,2,fd68e214e8,3.0,-,,
decf964e85,2,b7b72cb41a,3.0,-,,
18633ce5df,2,b7b72cb41a,3.0,-,,
aa06e8173e,2,b7b72cb41a,3.0,-,,
bc2d9692d3,2,b7b72cb41a,3.0,-,,
4b195de9fc,2,b7b72cb41a,3.0,-,,
dedb44c486,2,b7b72cb41a,3.0,-,,
ba142ba310,2,b7b72cb41a,3.0,-,,
25fddfff4d,2,b7b72cb41a,3.0,-,,
ec126a4b09,2,b7b72cb41a,3.0,-,,
fdaae04ba9,2,b7b72cb41a,3.0,-,,
209293a4cb,2,b7b72cb41a,3.0,-,,
c6c907aad3,2,b7b72cb41a,3.0,-,,
ab8f60d78b,2,b7b72cb41a,3.0,-,,
32b8b0799e,2,b7b72cb41a,3.0,-,,
492061b298,2,b7b72cb41a,3.0,-,,
1bad03e890,2,b7b72cb41a,3.0,-,,
497bfefdc1,2,b11149be12,-,-,,
0e47e0c01d,2,0b0f75e8d5,4.0,100.0,2018-03-01,
605fec7aa3,2,adbd559b78,-,-,,
16686fd2cc,2,e88d085b60,3.0,80.0,,
ef969c53b4,2,3ee5b84e96,2.0,50.0,,
3c012fac38,2,9705afcdc5,-,-,,
c51ac068bf,2,351277f074,1.0,100.0,,
0df1cc3336,2,45821813e4,1.0,40.0,,
41b95145ab,2,5934e3362b,3.0,100.0,,
c8deb7667b,2,93905470a7,3.0,50.0,,
b2d5a59eb1,2,7f25ba8fc4,3.0,50.0,,
0527b9d132,2,984f8afe7a,-,-,,
a0aeb43c85,2,984f8afe7a,-,-,,
c8b52c9971,2,d683ceacce,-,-,,
fab17a6cf6,2,d683ceacce,-,-,,
b832f72c30,2,d683ceacce,-,-,,
c5954b57ac,2,0b0f75e8d5,-,-,,
9c43317bce,2,0b0f75e8d5,-,-,,
ef283055e9,2,906d0caa60,-,-,,
18105c9b2a,2,664f053d0c,-,-,,
6da04922a4,2,08532c8c99,-,-,,
c803b0548a,2,3ee5b84e96,-,-,,
a85cc090bf,2,8d3560a6a9,4.0,100.0,,
9030f39068,2,a3c6ee0858,4.0,-,,
0b1d309a34,2,55aae3ac99,3.0,100.0,,
41a8dea22b,2,ad2b2c6e8d,-,-,,
14567c03d8,2,4871968a2d,-,-,,
a02d9bef15,2,95edb60932,4.0,100.0,,
db5d83a171,2,5008f1aa58,-,-,,
43d2006ee7,2,7cc01be867,3.0,60.0,,
f22698e326,2,7cc01be867,3.0,60.0,,
eac19a3e20,2,da5eb98d7d,-,-,,
3320c0db64,1,787ea7298f,2.0,40.0,,
483119cb0d,2,9b0d3a5fc6,-,-,,
a92c1a2149,2,198cec62a1,3.0,100.0,,
5164ddfd24,2,8609823581,4.0,100.0,,
472b6d14db,2,ace78423cf,2.0,100.0,,
1b95f8d036,2,8e95f9b8b8,-,-,,
cf68ae2709,2,fd68e214e8,-,-,,
c8eb82c6b0,2,57486c0cfb,-,-,,
6541bbba71,2,8e27802634,-,-,,
8d77f23843,2,d2124b2bae,3.0,60.0,,
ecca51fada,2,8b40ec9ab7,3.0,50.0,,
34cd384ed1,2,8b40ec9ab7,3.0,50.0,,
99369f4752,2,7f25ba8fc4,3.0,60.0,,
0bc8b87846,2,235542bb7b,-,-,,
88b435483a,2,5fda942889,-,-,,
2e689c548f,2,99d41501ff,4.0,100.0,,
299ed6e8b8,2,99d41501ff,4.0,100.0,,
212a2987f2,2,93c9141525,3.0,60.0,,
759a2dae64,2,4c059d6deb,-,-,,
eef11b258c,2,7f65198ef6,-,-,,
ae8bb7ecd3,2,b74ed760a5,3.0,60.0,,
fd9c95283c,2,9b0d3a5fc6,3.0,70.0,,
d46b489098,2,fd68e214e8,3.0,60.0,,
1b277710bd,2,b266f55367,2.0,100.0,,
c2fdc24dae,2,5b9bafa2ef,-,-,,
df075bc5f9,2,7f65198ef6,-,-,,
a094933c0f,2,fd68e214e8,3.0,100.0,,
35bdceb8f2,2,3e342224f0,4.0,100.0,,
02166558bf,2,e0c4997859,-,-,,
dd2ea29333,2,17892f5485,-,-,,
42c3e68f3c,2,e493e63757,4.0,60.0,,
1b68e8140e,2,b6464dfcbf,-,-,,
ffaa1699af,2,bd97f9a5fa,4.0,100.0,,
f600bed385,2,7bafa97f13,4.0,100.0,,
165b02d763,2,dc7e4ae5fc,-,-,,
f6b9556550,2,95edb60932,-,-,,
b506f1ae68,2,478a17e887,-,-,,
5d438494d0,2,57e68efa8b,3.0,100.0,,
000d4af39d,2,42e6445fca,4.0,100.0,,
b62e050a7b,2,42e6445fca,4.0,100.0,,
d90a388cb7,2,42e6445fca,4.0,100.0,,
dc76760376,2,bd97f9a5fa,4.0,100.0,,
fc997e89f4,2,787ea7298f,3.0,40.0,,
51e15701d2,2,df515ac979,-,-,,
06e9ad3a7b,2,f1d00479ef,-,-,,
41ce584751,2,408858e4d5,-,-,,
c9485c4f20,2,17892f5485,-,-,,
7f754ce00c,2,26db5c8e36,1.0,100.0,,
68d1ad535d,2,139b1078ce,2.0,-,,
2085d8c63b,2,3af7d8ccaf,-,-,,
fdb1a29df1,2,849303948f,3.0,100.0,,
3728f87063,2,320080bbf6,-,-,,
400c08bd94,2,0d5e2d8604,3.0,100.0,,
1362a61202,2,07214c9898,-,70.0,,
7a8f0de9af,2,20a3ffc977,-,-,,
5025b51136,2,5008f1aa58,-,-,,
bbc99ee707,2,d5b005ca7d,2.0,50.0,,
1ef7e58a9f,2,6c1f0f58a6,-,-,,
586c997441,1,3500c9fab0,3.0,60.0,,
58dada75f9,2,198cec62a1,3.0,-,,
cd2ba2170b,2,198cec62a1,3.0,-,,
5edfb8cfde,2,198cec62a1,3.0,-,,
e37f38f615,2,198cec62a1,3.0,-,,
b7a25b371a,2,198cec62a1,3.0,-,,
be0d54cc25,2,50fb0bf2e4,-,-,,
a1406f4e66,2,fc9c3cb979,-,-,,
9cbbdf80c0,2,fc9c3cb979,-,-,,
f833c02131,2,93905470a7,-,-,,
509bb7dc0f,2,80ce6f5ea2,3.0,-,,2018-03-21
7f05dc9ba7,2,bf509a941c,2.0,40.0,,
22b5254b19,2,bf509a941c,2.0,40.0,,
f35c90d174,2,20a3ffc977,4.0,100.0,,2018-03-20
774877acb9,2,20a3ffc977,4.0,100.0,,
8507ddba06,2,20a3ffc977,4.0,100.0,,
64683af7a6,2,603dc9ab6b,-,-,,
cf8275e7ed,2,03c0f165ce,3.0,100.0,,
5721a75e5b,2,f8829ea71b,-,-,,
2ba103d621,2,eb48361f2a,-,-,,
5b2d4c21df,2,eb48361f2a,-,-,,
1878304a60,2,a9d8fd0a21,2.0,40.0,,
24247d6b95,2,bce79eb8bf,-,-,,
29c5a914e9,2,7f65198ef6,-,-,,
ac583815fa,2,198cec62a1,-,-,,
e87b084e37,2,198cec62a1,-,-,,
dc66b4ebfa,2,198cec62a1,-,-,,
3ed7a9e988,2,42e6445fca,3.0,-,,
4aee7818b9,2,42e6445fca,3.0,-,,
cd8705410d,2,42e6445fca,3.0,-,,
a9686b86f6,2,42e6445fca,3.0,-,,
ffd1d6d1c2,2,6aa61f3af0,2.0,60.0,,
3fff916102,2,7f65198ef6,-,-,,
9d210f2746,2,7f65198ef6,-,-,,
461b80cd47,2,0120bdf090,-,-,,
fdd4752547,2,5934e3362b,-,-,,
b3e3b0baa0,2,235542bb7b,3.0,60.0,,
7a2d2a3704,2,cf0544f945,-,-,,2018-03-21
06eab3f991,2,0b76f3c8dc,3.0,100.0,,
db999f3366,2,0d5e2d8604,2.0,50.0,,
8ac60726d7,2,17e7eeb2b9,-,-,,
b84300a23a,2,86e88c2b26,3.0,100.0,,
49a2f90c58,2,2d29774cb9,-,60.0,,
3091903d0b,2,22bc8da62a,-,-,,
94b092cc6a,2,d80e29fc15,-,-,,
59ad2c9927,2,139b1078ce,-,-,,
bd70251ee4,1,7fcb433bba,-,-,,
cde5109216,2,43999af013,3.0,100.0,,
789f7ece92,2,43999af013,3.0,100.0,,
19394456b4,2,43999af013,3.0,100.0,,
15196dbf9c,2,43999af013,3.0,100.0,,
7fb41accaa,2,43999af013,3.0,100.0,,
030722917c,2,43999af013,3.0,100.0,,
0d1550f9b7,2,906d0caa60,3.0,60.0,,
bd12d3de89,2,57486c0cfb,-,-,,
df1adf980f,2,c8e03dbad2,-,-,,
58f4478beb,2,08532c8c99,4.0,100.0,,
13f17adb66,2,47d302e4ee,-,-,,
d69fb4dc73,2,235542bb7b,3.0,60.0,,
43e65c9900,2,da6aff76f9,-,-,,
467e9bd678,2,d5e91ce852,-,-,,
5a5a561845,2,2d59ede842,2.0,-,,
e90199aed7,2,c348d302d9,3.0,100.0,,
f63226b22c,2,0b0f75e8d5,4.0,100.0,,
b588d4bba2,2,24682b3358,-,-,,
a3ac6643c9,2,ac3662a513,2.0,-,,
6861555d77,2,ac3662a513,2.0,-,,
54d0df33e3,2,1e2125f295,-,-,,
2b768be2a2,2,2d59ede842,3.0,-,,
08fbea977c,2,885083a221,-,-,,
974d1406ed,2,885083a221,3.0,-,,
0092f9e124,2,428752be6a,4.0,50.0,,
a1bf9e2c1a,2,428752be6a,4.0,50.0,,
3a06ea8bb4,2,e7ed78fc69,-,-,,
06433d17a9,2,88994592c7,-,-,,2018-03-21
c0ab7f244e,1,3daeabd2ce,-,-,,
1a189f6d5c,2,99d41501ff,4.0,100.0,,
8887eddede,2,99d41501ff,4.0,100.0,,
9e7abf1e32,2,c75a762b7a,-,-,,
c22bf26fd4,2,f1d00479ef,2.0,60.0,,
f559e9b2f2,2,1a437675c1,3.0,60.0,,
c4b4b69242,2,906d0caa60,3.0,60.0,,
c666857954,2,198cec62a1,-,-,,
38d73f0be0,2,43999af013,3.0,100.0,,
6d84555e42,2,fc9c3cb979,3.0,-,,
ae2e5b72e0,2,1c3c5a5a3c,-,-,,
5301a2960c,2,64c600d7c7,-,-,,
2e96ead235,2,c299783015,-,-,,
6c77f5f6f0,2,dd761e475c,3.0,100.0,,
d118807481,2,906d0caa60,-,-,,
5051858291,2,6e1513d3ec,-,60.0,,
6d57f61e44,2,f1d00479ef,2.0,60.0,,
9623d7b400,2,76a692eab7,3.0,90.0,,2018-03-11
d9f8db4de0,2,481c982d40,3.0,60.0,,
ee64b44854,2,481c982d40,3.0,60.0,,
33401afb53,2,481c982d40,3.0,60.0,,
49448e08b9,2,481c982d40,3.0,60.0,,
d2e795a671,2,4d4a88c0e8,-,-,,
74e14e9126,2,906d0caa60,-,100.0,,
6ffd809793,2,6c7283c85b,2.0,60.0,,
c1cb26e8b6,2,9b0d3a5fc6,-,-,,
f9e9a724a7,2,ea7b034836,2.0,60.0,,
3e72617f20,2,0120bdf090,4.0,100.0,,
f95e501600,2,1cc4987f8a,-,-,,
e815daacd7,2,1cc4987f8a,-,-,,
8c2a592c3b,2,1cc4987f8a,-,-,,
ae72c9acce,2,1cc4987f8a,-,-,,
b1a2268920,2,34454ae0f5,-,-,,
b079a8c74f,2,42e6445fca,4.0,100.0,,
cd7bf2b655,2,42e6445fca,4.0,100.0,,
fcd6688a3c,2,0120bdf090,2.0,100.0,,
b2b41d349d,2,63a5c8cd03,3.0,60.0,,
b6f7ce688f,2,4efb032b5a,3.0,60.0,,
f90725c9df,2,8a5ee0390f,-,-,,
0e71fb6331,2,9ff32fc4a9,-,-,,
080d9b337a,2,9ff32fc4a9,-,-,,
7eb3ae06a0,2,c348d302d9,3.0,-,,
d1c085e114,2,adbd559b78,-,-,,
df0f0732f8,2,e686890dbc,-,-,,
6d9cc46265,2,558658b684,3.0,100.0,,
04915d6720,2,558658b684,3.0,100.0,,
2299851658,2,7820c05075,4.0,100.0,,
0bc40f27ee,2,5e68c766c4,3.0,100.0,,
6ce8fb1ca2,2,5b693228ba,-,-,,
4798130ff6,2,cffe4698f0,-,-,,
bf4b08ab32,2,94b4cdec6a,3.0,-,,
81806e01a5,2,7cc01be867,-,-,,
c4da527383,2,9b0d3a5fc6,-,-,,2018-03-16
73f73ecace,2,17892f5485,3.0,100.0,,2018-03-30
61fac4cc80,2,dffeb2eb6b,2.0,50.0,,
6c8c54cab6,2,17892f5485,-,-,,
4f10932f80,2,17892f5485,-,-,,
e405b8b182,2,39cdd8738f,-,-,,
dc20fa2804,2,4f65703579,-,-,,
8587eb86cb,2,0b76f3c8dc,3.0,100.0,,
8687b8ceb0,2,9882957899,-,-,,
bf8e0b31a1,2,f864d88130,-,-,,
da90509a3c,2,235542bb7b,-,-,,
45158455e7,2,14294f608f,-,-,,
65133e2323,2,51ad4087e2,-,-,,
89dc089eb4,2,e686890dbc,2.0,60.0,,
25b4acf36f,2,f1d00479ef,4.0,60.0,,
ed6cc06967,2,198cec62a1,4.0,100.0,,
f8a2ae6adc,2,198cec62a1,-,-,,
a478487b59,2,198cec62a1,3.0,90.0,,
226dc30d85,2,198cec62a1,3.0,90.0,,
4fc1434a1c,2,198cec62a1,3.0,90.0,,
628e3c5ea5,2,7f65198ef6,2.0,100.0,,
292b3375e5,2,bd97f9a5fa,-,-,,
086bad1959,2,bd97f9a5fa,-,-,,
137a0b8832,2,31e19a2111,-,-,,
59c4c7fc7e,2,fd68e214e8,-,-,,
821276e603,2,53f0f17844,-,100.0,,
e95d432865,2,dc7e4ae5fc,2.0,100.0,,
d34d57e371,2,dc7e4ae5fc,2.0,100.0,,
3341411508,2,c56a8d0a31,-,-,,
11a57745bf,2,7fcb433bba,2.0,60.0,,
bb826ff9d0,2,7fcb433bba,2.0,60.0,,
8efa2c4652,2,7fcb433bba,2.0,60.0,,
d301d53f55,2,7fcb433bba,2.0,60.0,,
aa733aa7fd,2,c348d302d9,3.0,60.0,,
e6e52add3f,2,adbd559b78,4.0,-,,
c659fda031,2,7d352273e4,3.0,-,,
0cbfe92eb0,2,0b76f3c8dc,4.0,90.0,,
9660a55ac6,2,0b76f3c8dc,4.0,90.0,,
19b4d01a81,2,7ee1d511aa,-,-,,
1ac34f7eb1,2,7b14bfb76a,-,-,,
bec271e3b9,2,d3b11464d2,2.0,50.0,,
e70cea80cb,2,5a2126b8f6,-,-,,
6eef1f62de,2,5aa0b22316,-,50.0,,
4e2dfcdc45,2,7f65198ef6,4.0,100.0,,
7fa5432a88,2,bd97f9a5fa,-,-,,
d853f24738,2,f1cad5533d,-,60.0,,
6ba40b2bd1,2,bd97f9a5fa,4.0,100.0,,
add602d903,2,ec857f0e1a,-,-,,
655dc20120,2,bd97f9a5fa,4.0,-,,
3b7bb7dd46,2,c2e19fe77b,-,-,,
a0ee465daf,2,41e8fa7190,4.0,100.0,,
f492a15d8a,2,42e6445fca,-,-,,
11e8d76784,2,88262f1628,3.0,-,,
4c2de820f4,1,5a0b271e15,2.0,50.0,,
dffae3b411,2,6981333141,-,-,,
e2000fd307,2,99d828adad,3.0,100.0,,
135b08b146,2,48107e570e,-,-,,
b6937cac87,2,9b0d3a5fc6,-,-,,
8c3cafe223,2,3daeabd2ce,3.0,50.0,,
1dc53370d9,2,5008f1aa58,1.0,60.0,,
70f6d3e667,2,5934e3362b,2.0,50.0,,
3fbd29a64d,2,d5e91ce852,-,-,,
d35dddc257,2,7f65198ef6,-,-,,
70b53033ac,2,25011a7806,-,-,,
c29ada6e0e,2,c72a7a948a,3.0,100.0,,
9393623c66,2,8d83925aa8,-,-,,
7170c5210f,2,34454ae0f5,-,-,,
a5a7db428f,2,0688ba53dc,-,-,,
e36d8f56d1,2,7f25ba8fc4,3.0,100.0,,
913c11896c,2,3e342224f0,3.0,60.0,,
5268417bc1,2,d5e91ce852,-,-,,
d653d5eacb,2,2d59ede842,3.0,60.0,,
f375e6ff39,2,fd68e214e8,4.0,100.0,,
2dc6cb2d4b,2,fd68e214e8,4.0,100.0,,
fc304fafee,2,087972546e,4.0,100.0,,
926e8f6c67,2,686d655ed5,-,-,,
bcae27d1f5,2,32f4ce6bbf,-,-,,
fb17b74810,2,4d918c6fd9,-,-,,
7caa71fb91,2,4d918c6fd9,-,-,,
7d20654df0,2,8b40ec9ab7,2.0,50.0,,
02ba4e0942,2,7aac002ed6,3.0,-,,
75e05c8cea,1,60f1d0fd14,2.0,60.0,,
fd567c6e24,2,9b0d3a5fc6,3.0,60.0,,2018-03-05
139904b350,2,eb48361f2a,3.0,90.0,,
578fb21926,2,dc7e4ae5fc,4.0,100.0,,
d184abf5a8,2,6aa26ec462,1.0,60.0,,
56c40ef4be,2,dc7e4ae5fc,3.0,100.0,,
dbd09f0dad,2,dc7e4ae5fc,3.0,100.0,,
7e2557f952,2,dc7e4ae5fc,3.0,100.0,,
be4ed6da7c,2,cefd8366f7,-,-,,
6bcb1c33c1,2,6aa61f3af0,-,-,,
57a9729efa,2,8a5ee0390f,3.0,100.0,,
1e09e6607e,2,b8ae50a3f3,4.0,100.0,,
7130cb9407,2,b8ae50a3f3,4.0,100.0,,
0d654ae5d3,2,b14fb0ca8e,3.0,100.0,,
1e3a0d4875,2,4efb032b5a,-,-,,
87c0e4c65c,2,c5576182e6,-,-,,
a4964dd651,2,748354d383,4.0,100.0,,
9837e97efa,2,6c840c7005,3.0,-,,
5861b3f4c7,2,bd97f9a5fa,4.0,60.0,,
ef13ad8dbe,2,5e68c766c4,-,-,,
aa0c88f2c8,2,906d0caa60,-,-,,
178ad6e244,2,906d0caa60,-,-,,
fab3d60292,2,1d8b4b4c63,-,-,,
c27fe127a3,2,71ad0bf460,4.0,100.0,,
1dc247eaa1,2,7f65198ef6,-,-,,
e1299ba496,2,4efb032b5a,2.0,-,,
98986411a1,2,e9fc5c2b46,-,-,,2018-03-22
882b747397,2,9b0d3a5fc6,3.0,80.0,,
9e11920a5a,2,bd97f9a5fa,-,-,,
36e1cf680c,2,24682b3358,3.0,100.0,,
f8977079ae,2,a2be684ac7,-,-,,
fadb877f88,2,74a76095fb,-,-,,
6272fcec56,2,0a66f11894,3.0,-,,
c0fb9649bf,2,93e5d95ea0,-,-,,
bec3800994,2,9d3465eacc,-,-,,
02ebd843fd,2,c01cd64fa2,-,-,,
3bf1142dab,2,849303948f,4.0,100.0,,
1641806cd8,2,f1d00479ef,2.0,60.0,,
6a8515122c,2,7929ed4cc1,3.0,-,,
e935cdcd57,2,e500aaa647,-,-,,
8513f1caa1,2,8e27802634,3.0,60.0,,
5b4e2505fd,2,198cec62a1,-,-,,
6153e07fb7,2,603dc9ab6b,-,-,,
c86b12835c,2,26216ff73f,2.0,100.0,,
d8194b5e95,2,fbee78d4ae,4.0,100.0,,
a39d7e4404,2,bd97f9a5fa,-,-,,
283ba73159,1,198cec62a1,-,-,,
24f25dee3b,2,bd97f9a5fa,4.0,100.0,,
a4e0f2508d,2,bd97f9a5fa,4.0,100.0,,
f7f9efce25,2,dc7e4ae5fc,4.0,100.0,,
7c2027b82c,2,7f65198ef6,3.0,70.0,,
359bef8b17,2,ae2bbb6c93,-,-,,
3ddf03510f,2,d3b11464d2,4.0,100.0,,
bbb0b06811,2,8f4788b321,4.0,60.0,,
bc7f401eb5,2,e0c4997859,-,-,,
9418bc05aa,2,7b14bfb76a,-,-,,
86623ed413,2,5a0b271e15,2.0,-,,
0554ae856a,2,32f4ce6bbf,1.0,50.0,,
e7282250e9,2,32f4ce6bbf,1.0,50.0,,
9e105fdfd3,2,e686890dbc,-,-,,
2dcaae8366,2,fdff7dabf5,2.0,60.0,,
3c6d822c5e,2,03c4806282,-,-,,
816757ecd4,2,b739a47c38,2.0,80.0,,
9baeab9e4b,2,7bf21e732d,-,-,,
ad2366f885,1,bce79eb8bf,-,60.0,,
69187aeffd,2,9c185fe397,-,-,,
e8b31313c4,2,20a3ffc977,4.0,100.0,,
8c6cdd552a,2,dc7e4ae5fc,3.0,-,,
4285b11b61,2,7f65198ef6,-,-,,2018-03-02
37212ac10f,2,4f65703579,4.0,100.0,,
5dcd8e32d2,2,9882957899,-,-,,
8d3d858b8c,2,fea7f144e5,3.0,60.0,,
b37244f5f1,2,b5311fe3e5,-,-,,
b1cc930028,2,1d78a930c2,-,-,,
0fe82ad112,2,99d828adad,4.0,100.0,,
d78f9248e6,2,bd97f9a5fa,-,-,,
8fddb77fe5,2,8d503d195b,-,-,,
0b232f4ed5,2,88262f1628,3.0,60.0,,
d191c35679,2,32f4ce6bbf,2.0,50.0,,
fe2dc2eca0,2,32f4ce6bbf,2.0,50.0,,
ccbb6df47c,2,fadc401c1d,-,-,,
fea20c14e4,2,9b0d3a5fc6,4.0,60.0,,
6e7d276b85,2,f8273bbcfc,-,-,,
04db3dc782,2,3405a1c70e,3.0,60.0,,
f443db6560,2,7fcb433bba,-,-,,
9e72b48d4e,2,7fcb433bba,-,-,,
34434002df,2,efc5f3da40,2.0,50.0,,
0a9ba18b64,2,933d02a1e4,-,-,,
bb11088e02,2,235542bb7b,-,-,,
b7f7fe8d97,2,e500aaa647,-,-,,
5125ecac1a,2,e500aaa647,-,-,,
54f8def2cf,2,95edb60932,3.0,60.0,,
ea11548e61,2,93905470a7,3.0,60.0,,
d098046be7,2,76b0a23dc8,-,-,,
98cb3fb1c3,2,4d918c6fd9,-,-,,2018-03-19
1932c6bd83,2,4d918c6fd9,-,-,,2018-03-19
6f27db3f5a,2,906d0caa60,1.0,100.0,,
7b49d373aa,2,4d918c6fd9,-,-,,
a994e7a055,2,4d918c6fd9,-,-,,
94e42fa8ff,2,95edb60932,3.0,60.0,,
9cf9ef465d,1,03c4806282,-,-,,
7853d3f147,2,bd97f9a5fa,3.0,100.0,,
f158b9dcde,2,bd97f9a5fa,3.0,100.0,,
dd9be11322,2,bd97f9a5fa,3.0,100.0,,
