dc_ID,sku_ID,date
2,a94dfd9736,2018-03-08
2,78783be222,2018-03-08
2,f0e625dda4,2018-03-08
2,83e24b70d5,2018-03-08
2,f94ddc7e7d,2018-03-08
2,9ab7657395,2018-03-08
2,c4858d9437,2018-03-08
2,c56544784c,2018-03-08
2,ca7647a231,2018-03-08
2,b0d2964084,2018-03-08
2,e237f26793,2018-03-08
2,c871600ecc,2018-03-08
2,dbd945bd02,2018-03-08
2,93301ecfed,2018-03-08
24,ae51b9b872,2018-03-08
24,118f2802ef,2018-03-08
24,65d2875d48,2018-03-08
24,b4cb74e76e,2018-03-08
24,39ff5c5b1e,2018-03-08
24,f98488f9f9,2018-03-08
24,1a2362c248,2018-03-08
24,7c3627ba7c,2018-03-08
24,34dc7f6d80,2018-03-08
24,ac0cd64708,2018-03-08
24,1f73dca9b5,2018-03-08
24,f3bb37b4ff,2018-03-08
24,945094e307,2018-03-08
24,fffe1bd280,2018-03-08
24,027604c03a,2018-03-08
24,5c4440c9d2,2018-03-08
24,821c799b50,2018-03-08
24,85efcbee79,2018-03-08
24,5eced3cd82,2018-03-08
24,3a64d9667a,2018-03-08
24,ac61f4e10e,2018-03-08
24,623d0a582a,2018-03-08
24,a234e08c57,2018-03-08
24,2f038132e8,2018-03-08
24,4a79e12463,2018-03-08
24,11731353b3,2018-03-08
24,767ac490ed,2018-03-08
24,73cb3c508f,2018-03-08
24,a53c26f1f6,2018-03-08
24,637a52ea80,2018-03-08
24,aa0fcf0fb6,2018-03-08
24,be8fef6149,2018-03-08
24,411ddd08e5,2018-03-08
24,f8a5f010f4,2018-03-08
24,67d185f070,2018-03-08
24,b118ef50af,2018-03-08
24,81e57cbc50,2018-03-08
24,15dbdfc0dd,2018-03-08
24,586c997441,2018-03-08
24,df41c980e1,2018-03-08
24,dee37e3054,2018-03-08
24,46b608e330,2018-03-08
24,56b746bd59,2018-03-08
24,d3e31fdd6e,2018-03-08
24,7e4cb4952a,2018-03-08
24,bb2da98a6c,2018-03-08
24,449c05c9c8,2018-03-08
24,067b673f2b,2018-03-08
24,33c0fbb379,2018-03-08
25,9ff50eee3f,2018-03-08
25,589c2b865b,2018-03-08
25,c5f6b945e7,2018-03-08
25,c98d32ff09,2018-03-08
25,01c9d91829,2018-03-08
25,d077eb9655,2018-03-08
25,89df56d2e4,2018-03-08
25,a94dfd9736,2018-03-08
25,83e24b70d5,2018-03-08
25,ca7647a231,2018-03-08
25,e237f26793,2018-03-08
25,93301ecfed,2018-03-08
4,f255daf3ab,2018-03-08
4,ae51b9b872,2018-03-08
4,118f2802ef,2018-03-08
4,b4cb74e76e,2018-03-08
4,8e0b9927d1,2018-03-08
4,1a2362c248,2018-03-08
4,34dc7f6d80,2018-03-08
4,ac0cd64708,2018-03-08
4,1f73dca9b5,2018-03-08
4,945094e307,2018-03-08
4,6682394982,2018-03-08
4,821c799b50,2018-03-08
4,85efcbee79,2018-03-08
4,31ec02bddd,2018-03-08
4,5eced3cd82,2018-03-08
4,3a64d9667a,2018-03-08
4,9b98cec8f8,2018-03-08
4,ac61f4e10e,2018-03-08
4,623d0a582a,2018-03-08
4,4a79e12463,2018-03-08
4,11731353b3,2018-03-08
4,767ac490ed,2018-03-08
4,73cb3c508f,2018-03-08
4,a53c26f1f6,2018-03-08
4,637a52ea80,2018-03-08
4,aa0fcf0fb6,2018-03-08
4,411ddd08e5,2018-03-08
4,f8a5f010f4,2018-03-08
4,67d185f070,2018-03-08
4,b118ef50af,2018-03-08
4,81e57cbc50,2018-03-08
4,15dbdfc0dd,2018-03-08
4,586c997441,2018-03-08
4,df41c980e1,2018-03-08
4,dee37e3054,2018-03-08
4,46b608e330,2018-03-08
4,56b746bd59,2018-03-08
4,d3e31fdd6e,2018-03-08
4,7e4cb4952a,2018-03-08
4,449c05c9c8,2018-03-08
4,067b673f2b,2018-03-08
4,33c0fbb379,2018-03-08
7,7f0ddbcdde,2018-03-08
7,460afaddb6,2018-03-08
7,ecf4205e39,2018-03-08
7,8dd82f6cd5,2018-03-08
7,764b9e8d29,2018-03-08
7,6b0c28e492,2018-03-08
7,66bd21ebf1,2018-03-08
7,fc5289b139,2018-03-08
7,2e06817802,2018-03-08
7,b5cb479f7d,2018-03-08
7,93f9bac4b8,2018-03-08
7,6a0f1004bb,2018-03-08
7,3ce8749fee,2018-03-08
7,5f58bfd286,2018-03-08
7,378a1fc80c,2018-03-08
7,ad516ecd31,2018-03-08
7,0b16a50488,2018-03-08
7,4f37faa470,2018-03-08
7,dd1fed906f,2018-03-08
7,8dc4a01dec,2018-03-08
7,fa0a1859ef,2018-03-08
7,2bcc2783a8,2018-03-08
7,0b2fd9f253,2018-03-08
7,416aed740e,2018-03-08
7,4b65db43ac,2018-03-08
7,39310bdad0,2018-03-08
7,9bd4140987,2018-03-08
7,c5c5bed056,2018-03-08
7,909cdb73d1,2018-03-08
7,3d531a5f0e,2018-03-08
7,ad71b48a82,2018-03-08
7,6717b7c979,2018-03-08
7,cb7a74ee7e,2018-03-08
7,650f8d74f6,2018-03-08
7,883a09f70d,2018-03-08
7,5ae1bb1c76,2018-03-08
7,9cfecca1a4,2018-03-08
7,c4c37a4b57,2018-03-08
7,adfedb6893,2018-03-08
7,8da781e2bd,2018-03-08
20,1c16282add,2018-03-08
20,2f79c867f3,2018-03-08
20,1b3f5d4d21,2018-03-08
20,b10b452ea9,2018-03-08
20,a4b767f82f,2018-03-08
20,51da628bf9,2018-03-08
20,3418d59e22,2018-03-08
20,3c79df1d80,2018-03-08
20,904fbf8b97,2018-03-08
20,369eb7dbd3,2018-03-08
20,f363f97793,2018-03-08
20,915cd3c4c0,2018-03-08
20,ee22b69cd7,2018-03-08
20,2e69af1fdf,2018-03-08
20,593b9c70a6,2018-03-08
20,8125ba2e29,2018-03-08
20,f16794cf8a,2018-03-08
20,427bea8ec7,2018-03-08
20,2875387e96,2018-03-08
20,0aa7e6b035,2018-03-08
20,2ddb64e05a,2018-03-08
20,40ae9f0d67,2018-03-08
20,84bcdf1c31,2018-03-08
20,2523d051fd,2018-03-08
20,fbce41fd82,2018-03-08
20,068f4481b3,2018-03-08
20,f06e13a877,2018-03-08
5,dc9b0c86c7,2018-03-08
5,2f79c867f3,2018-03-08
5,1b3f5d4d21,2018-03-08
5,b10b452ea9,2018-03-08
5,a4b767f82f,2018-03-08
5,b3ef67b9ad,2018-03-08
5,51da628bf9,2018-03-08
5,7af1d39e64,2018-03-08
5,1ed5d54069,2018-03-08
5,81231464ae,2018-03-08
5,3c79df1d80,2018-03-08
5,904fbf8b97,2018-03-08
5,369eb7dbd3,2018-03-08
5,f363f97793,2018-03-08
5,915cd3c4c0,2018-03-08
5,ee22b69cd7,2018-03-08
5,2e69af1fdf,2018-03-08
5,8125ba2e29,2018-03-08
5,ead6c3fe20,2018-03-08
5,f16794cf8a,2018-03-08
5,427bea8ec7,2018-03-08
5,4917eb2b81,2018-03-08
5,aa71ad878e,2018-03-08
5,3320c0db64,2018-03-08
5,71f49ec147,2018-03-08
5,a8cf3a2f75,2018-03-08
5,4e73652dcf,2018-03-08
5,9fe8149e02,2018-03-08
5,8dde45c2e9,2018-03-08
5,097617cf91,2018-03-08
5,0aa7e6b035,2018-03-08
5,904f4bd4c4,2018-03-08
5,2ddb64e05a,2018-03-08
5,8a85c4ebdf,2018-03-08
5,40ae9f0d67,2018-03-08
5,84bcdf1c31,2018-03-08
5,2cb79462fb,2018-03-08
5,1e90ccae50,2018-03-08
5,7ad80d89c9,2018-03-08
5,1d3b8e84d1,2018-03-08
5,98313ed9cc,2018-03-08
5,024b17fbd1,2018-03-08
5,8a94ebe448,2018-03-08
5,4ce8de3628,2018-03-08
5,2523d051fd,2018-03-08
5,1d1e21c937,2018-03-08
5,fbce41fd82,2018-03-08
5,068f4481b3,2018-03-08
5,7116578cc0,2018-03-08
5,774c757ae9,2018-03-08
5,f5b527bb09,2018-03-08
5,28d5600aac,2018-03-08
5,a6fd4d9313,2018-03-08
5,ecc00df0b6,2018-03-08
5,80b50a65c4,2018-03-08
5,6d547e6db9,2018-03-08
5,bcd03e6d07,2018-03-08
5,f06e13a877,2018-03-08
26,589c2b865b,2018-03-08
26,32c0b31fb8,2018-03-08
26,a0e49f9966,2018-03-08
26,c98d32ff09,2018-03-08
26,8a52225c56,2018-03-08
26,a1b0f57464,2018-03-08
26,01c9d91829,2018-03-08
26,d077eb9655,2018-03-08
26,7f947c0055,2018-03-08
26,afd795015b,2018-03-08
26,ad7d891e1d,2018-03-08
26,eaa2524751,2018-03-08
26,c56544784c,2018-03-08
26,ca7647a231,2018-03-08
26,93301ecfed,2018-03-08
27,26a569e595,2018-03-08
27,5ae1bb1c76,2018-03-08
28,c5f6b945e7,2018-03-08
28,c98d32ff09,2018-03-08
28,d47c6ca631,2018-03-08
28,01c9d91829,2018-03-08
28,7f947c0055,2018-03-08
28,afd795015b,2018-03-08
28,89df56d2e4,2018-03-08
28,eb3f2d2fd8,2018-03-08
28,c0368e3358,2018-03-08
28,a94dfd9736,2018-03-08
28,ca7647a231,2018-03-08
28,b0d2964084,2018-03-08
28,93301ecfed,2018-03-08
31,2f79c867f3,2018-03-08
31,1b3f5d4d21,2018-03-08
31,b10b452ea9,2018-03-08
31,a4b767f82f,2018-03-08
31,3418d59e22,2018-03-08
31,3c79df1d80,2018-03-08
31,904fbf8b97,2018-03-08
31,f363f97793,2018-03-08
31,915cd3c4c0,2018-03-08
31,2e69af1fdf,2018-03-08
31,f16794cf8a,2018-03-08
31,3320c0db64,2018-03-08
31,2875387e96,2018-03-08
31,0aa7e6b035,2018-03-08
31,2ddb64e05a,2018-03-08
31,84bcdf1c31,2018-03-08
31,7d52a4c09b,2018-03-08
31,fbce41fd82,2018-03-08
31,068f4481b3,2018-03-08
31,f06e13a877,2018-03-08
32,589c2b865b,2018-03-08
32,c5f6b945e7,2018-03-08
32,c98d32ff09,2018-03-08
32,c4ea4afceb,2018-03-08
32,a1b0f57464,2018-03-08
32,124236a59a,2018-03-08
32,01c9d91829,2018-03-08
32,89df56d2e4,2018-03-08
32,a94dfd9736,2018-03-08
32,ca7647a231,2018-03-08
32,dbd945bd02,2018-03-08
33,50f6f91962,2018-03-08
33,66bd21ebf1,2018-03-08
33,fc5289b139,2018-03-08
33,b5cb479f7d,2018-03-08
33,93f9bac4b8,2018-03-08
33,8dc4a01dec,2018-03-08
33,8d5f73c188,2018-03-08
33,5ae1bb1c76,2018-03-08
33,8da781e2bd,2018-03-08
34,fc5289b139,2018-03-08
34,2e06817802,2018-03-08
34,93f9bac4b8,2018-03-08
34,3ce8749fee,2018-03-08
34,8dc4a01dec,2018-03-08
34,0b2fd9f253,2018-03-08
34,416aed740e,2018-03-08
34,8d5f73c188,2018-03-08
34,883a09f70d,2018-03-08
34,5ae1bb1c76,2018-03-08
35,3418d59e22,2018-03-08
35,3c79df1d80,2018-03-08
35,f363f97793,2018-03-08
35,2e69af1fdf,2018-03-08
35,b83a6a3c62,2018-03-08
35,4917eb2b81,2018-03-08
35,75a6494392,2018-03-08
35,84bcdf1c31,2018-03-08
35,fbce41fd82,2018-03-08
35,068f4481b3,2018-03-08
35,bcd03e6d07,2018-03-08
36,589c2b865b,2018-03-08
36,c5f6b945e7,2018-03-08
36,00804aa873,2018-03-08
36,a1b0f57464,2018-03-08
36,124236a59a,2018-03-08
36,01c9d91829,2018-03-08
36,89df56d2e4,2018-03-08
36,a94dfd9736,2018-03-08
36,83e24b70d5,2018-03-08
36,ca7647a231,2018-03-08
36,dbd945bd02,2018-03-08
36,93301ecfed,2018-03-08
37,ae51b9b872,2018-03-08
37,65d2875d48,2018-03-08
37,b4cb74e76e,2018-03-08
37,1a2362c248,2018-03-08
37,ac0cd64708,2018-03-08
37,9e452b5aee,2018-03-08
37,f3bb37b4ff,2018-03-08
37,945094e307,2018-03-08
37,fffe1bd280,2018-03-08
37,5c4440c9d2,2018-03-08
37,85efcbee79,2018-03-08
37,38d636d2a6,2018-03-08
37,623d0a582a,2018-03-08
37,12797fae91,2018-03-08
37,767ac490ed,2018-03-08
37,637a52ea80,2018-03-08
37,7e4cb4952a,2018-03-08
37,449c05c9c8,2018-03-08
38,fc5289b139,2018-03-08
38,2e06817802,2018-03-08
38,93f9bac4b8,2018-03-08
38,3ce8749fee,2018-03-08
38,5f58bfd286,2018-03-08
38,0b16a50488,2018-03-08
38,4b65db43ac,2018-03-08
38,6717b7c979,2018-03-08
38,8d5f73c188,2018-03-08
39,2f79c867f3,2018-03-08
39,b10b452ea9,2018-03-08
39,7af1d39e64,2018-03-08
39,3418d59e22,2018-03-08
39,81231464ae,2018-03-08
39,3c79df1d80,2018-03-08
39,f363f97793,2018-03-08
39,ee22b69cd7,2018-03-08
39,f16794cf8a,2018-03-08
39,4917eb2b81,2018-03-08
39,2875387e96,2018-03-08
39,2ddb64e05a,2018-03-08
39,40ae9f0d67,2018-03-08
39,84bcdf1c31,2018-03-08
39,fbce41fd82,2018-03-08
39,068f4481b3,2018-03-08
39,f06e13a877,2018-03-08
40,ae51b9b872,2018-03-08
40,65d2875d48,2018-03-08
40,34dc7f6d80,2018-03-08
40,ac0cd64708,2018-03-08
40,9e452b5aee,2018-03-08
40,f3bb37b4ff,2018-03-08
40,945094e307,2018-03-08
40,fffe1bd280,2018-03-08
40,5c4440c9d2,2018-03-08
40,5eced3cd82,2018-03-08
40,38d636d2a6,2018-03-08
40,ac61f4e10e,2018-03-08
40,623d0a582a,2018-03-08
40,767ac490ed,2018-03-08
40,46b608e330,2018-03-08
40,7e4cb4952a,2018-03-08
40,067b673f2b,2018-03-08
41,c5f6b945e7,2018-03-08
41,b8c182c74f,2018-03-08
41,c98d32ff09,2018-03-08
41,c4ea4afceb,2018-03-08
41,d47c6ca631,2018-03-08
41,00804aa873,2018-03-08
41,a1b0f57464,2018-03-08
41,124236a59a,2018-03-08
41,c4ff8911d9,2018-03-08
41,89df56d2e4,2018-03-08
41,f1060eed0d,2018-03-08
41,eb3f2d2fd8,2018-03-08
41,a94dfd9736,2018-03-08
41,83e24b70d5,2018-03-08
41,ca7647a231,2018-03-08
41,b0d2964084,2018-03-08
41,e237f26793,2018-03-08
41,93301ecfed,2018-03-08
42,89843c3a18,2018-03-08
42,ae51b9b872,2018-03-08
42,b4cb74e76e,2018-03-08
42,1a2362c248,2018-03-08
42,0bfcedf96d,2018-03-08
42,ac0cd64708,2018-03-08
42,9e452b5aee,2018-03-08
42,f3bb37b4ff,2018-03-08
42,fffe1bd280,2018-03-08
42,027604c03a,2018-03-08
42,5c4440c9d2,2018-03-08
42,85efcbee79,2018-03-08
42,5eced3cd82,2018-03-08
42,38d636d2a6,2018-03-08
42,9b98cec8f8,2018-03-08
42,ac61f4e10e,2018-03-08
42,623d0a582a,2018-03-08
42,767ac490ed,2018-03-08
42,637a52ea80,2018-03-08
42,aa0fcf0fb6,2018-03-08
42,d3e31fdd6e,2018-03-08
42,7e4cb4952a,2018-03-08
42,067b673f2b,2018-03-08
42,33c0fbb379,2018-03-08
43,460afaddb6,2018-03-08
43,66bd21ebf1,2018-03-08
43,fc5289b139,2018-03-08
43,2e06817802,2018-03-08
43,b5cb479f7d,2018-03-08
43,93f9bac4b8,2018-03-08
43,3ce8749fee,2018-03-08
43,5f58bfd286,2018-03-08
43,0b16a50488,2018-03-08
43,4b65db43ac,2018-03-08
43,c5c5bed056,2018-03-08
43,ad71b48a82,2018-03-08
43,6717b7c979,2018-03-08
43,8d5f73c188,2018-03-08
43,5ae1bb1c76,2018-03-08
43,8da781e2bd,2018-03-08
44,2f79c867f3,2018-03-08
44,1b3f5d4d21,2018-03-08
44,b10b452ea9,2018-03-08
44,a4b767f82f,2018-03-08
44,cdee05b50c,2018-03-08
44,3418d59e22,2018-03-08
44,3c79df1d80,2018-03-08
44,904fbf8b97,2018-03-08
44,f363f97793,2018-03-08
44,2e69af1fdf,2018-03-08
44,8125ba2e29,2018-03-08
44,f16794cf8a,2018-03-08
44,427bea8ec7,2018-03-08
44,40ae9f0d67,2018-03-08
44,cf07128bae,2018-03-08
44,ad2366f885,2018-03-08
44,f06e13a877,2018-03-08
45,a0e49f9966,2018-03-08
45,c98d32ff09,2018-03-08
45,d47c6ca631,2018-03-08
45,a1b0f57464,2018-03-08
45,01c9d91829,2018-03-08
45,7f947c0055,2018-03-08
45,afd795015b,2018-03-08
45,89df56d2e4,2018-03-08
45,eb3f2d2fd8,2018-03-08
45,c0368e3358,2018-03-08
45,a94dfd9736,2018-03-08
45,83e24b70d5,2018-03-08
45,ca7647a231,2018-03-08
45,b0d2964084,2018-03-08
45,e237f26793,2018-03-08
45,93301ecfed,2018-03-08
46,1a2362c248,2018-03-08
46,7c3627ba7c,2018-03-08
46,9e452b5aee,2018-03-08
46,f3bb37b4ff,2018-03-08
46,945094e307,2018-03-08
46,85efcbee79,2018-03-08
46,5eced3cd82,2018-03-08
46,38d636d2a6,2018-03-08
46,ac61f4e10e,2018-03-08
46,623d0a582a,2018-03-08
46,7e4cb4952a,2018-03-08
46,067b673f2b,2018-03-08
46,33c0fbb379,2018-03-08
47,fc5289b139,2018-03-08
47,2e06817802,2018-03-08
47,b5cb479f7d,2018-03-08
47,93f9bac4b8,2018-03-08
47,3ce8749fee,2018-03-08
47,5f58bfd286,2018-03-08
47,0b16a50488,2018-03-08
47,8dc4a01dec,2018-03-08
47,0b2fd9f253,2018-03-08
47,4b65db43ac,2018-03-08
47,8d5f73c188,2018-03-08
47,883a09f70d,2018-03-08
47,adfedb6893,2018-03-08
47,8da781e2bd,2018-03-08
50,8dd82f6cd5,2018-03-08
50,fc5289b139,2018-03-08
50,2e06817802,2018-03-08
50,b5cb479f7d,2018-03-08
50,93f9bac4b8,2018-03-08
50,3ce8749fee,2018-03-08
50,0b16a50488,2018-03-08
50,8dc4a01dec,2018-03-08
50,0b2fd9f253,2018-03-08
50,4b65db43ac,2018-03-08
50,6717b7c979,2018-03-08
50,5ae1bb1c76,2018-03-08
50,8da781e2bd,2018-03-08
51,1c16282add,2018-03-08
51,b10b452ea9,2018-03-08
51,a4b767f82f,2018-03-08
51,cdee05b50c,2018-03-08
51,3418d59e22,2018-03-08
51,3c79df1d80,2018-03-08
51,904fbf8b97,2018-03-08
51,2e69af1fdf,2018-03-08
51,f16794cf8a,2018-03-08
51,427bea8ec7,2018-03-08
51,0aa7e6b035,2018-03-08
51,068f4481b3,2018-03-08
51,f06e13a877,2018-03-08
52,66bd21ebf1,2018-03-08
52,fc5289b139,2018-03-08
52,b5cb479f7d,2018-03-08
52,93f9bac4b8,2018-03-08
52,3ce8749fee,2018-03-08
52,5f58bfd286,2018-03-08
52,ad516ecd31,2018-03-08
52,0b16a50488,2018-03-08
52,8dc4a01dec,2018-03-08
52,0b2fd9f253,2018-03-08
52,6717b7c979,2018-03-08
52,8d5f73c188,2018-03-08
52,8da781e2bd,2018-03-08
53,589c2b865b,2018-03-08
53,c5f6b945e7,2018-03-08
53,a0e49f9966,2018-03-08
53,c98d32ff09,2018-03-08
53,d47c6ca631,2018-03-08
53,a1b0f57464,2018-03-08
53,d1e650797b,2018-03-08
53,01c9d91829,2018-03-08
53,7f947c0055,2018-03-08
53,ad7d891e1d,2018-03-08
53,eb3f2d2fd8,2018-03-08
53,a94dfd9736,2018-03-08
53,83e24b70d5,2018-03-08
53,ca7647a231,2018-03-08
53,b0d2964084,2018-03-08
53,e237f26793,2018-03-08
53,dbd945bd02,2018-03-08
53,93301ecfed,2018-03-08
54,fc5289b139,2018-03-08
54,93f9bac4b8,2018-03-08
54,3ce8749fee,2018-03-08
54,5f58bfd286,2018-03-08
54,0b16a50488,2018-03-08
54,0b2fd9f253,2018-03-08
54,8d5f73c188,2018-03-08
54,5ae1bb1c76,2018-03-08
54,adfedb6893,2018-03-08
54,8da781e2bd,2018-03-08
55,6420ea9ac2,2018-03-08
55,c5f6b945e7,2018-03-08
55,a0e49f9966,2018-03-08
55,c98d32ff09,2018-03-08
55,4639121a45,2018-03-08
55,d47c6ca631,2018-03-08
55,5dfc6dd0bc,2018-03-08
55,01c9d91829,2018-03-08
55,c83b8aa9b4,2018-03-08
55,7f947c0055,2018-03-08
55,eaa2524751,2018-03-08
55,eb3f2d2fd8,2018-03-08
55,a94dfd9736,2018-03-08
55,9400971aad,2018-03-08
55,ca7647a231,2018-03-08
55,e237f26793,2018-03-08
55,dbd945bd02,2018-03-08
56,2459a97bb9,2018-03-08
6,fdda098315,2018-03-08
6,7df8c9a3d3,2018-03-08
6,589c2b865b,2018-03-08
6,c5f6b945e7,2018-03-08
6,c98d32ff09,2018-03-08
6,d47c6ca631,2018-03-08
6,345e86916d,2018-03-08
6,c4ff8911d9,2018-03-08
6,01c9d91829,2018-03-08
6,7f947c0055,2018-03-08
6,afd795015b,2018-03-08
6,3b35c256ad,2018-03-08
6,eaa2524751,2018-03-08
6,eb3f2d2fd8,2018-03-08
6,a94dfd9736,2018-03-08
6,ca7647a231,2018-03-08
6,b0d2964084,2018-03-08
6,93301ecfed,2018-03-08
58,c4cebc25a6,2018-03-08
58,b3fee51cf9,2018-03-08
58,d9b40f3cec,2018-03-08
59,97a6e047ca,2018-03-08
61,b4cb74e76e,2018-03-08
61,1a2362c248,2018-03-08
61,9e452b5aee,2018-03-08
61,5c4440c9d2,2018-03-08
61,85efcbee79,2018-03-08
61,31ec02bddd,2018-03-08
61,5eced3cd82,2018-03-08
61,ac61f4e10e,2018-03-08
61,623d0a582a,2018-03-08
61,637a52ea80,2018-03-08
61,d3e31fdd6e,2018-03-08
61,449c05c9c8,2018-03-08
61,067b673f2b,2018-03-08
64,589c2b865b,2018-03-08
64,c5f6b945e7,2018-03-08
64,c98d32ff09,2018-03-08
64,d47c6ca631,2018-03-08
64,c4ff8911d9,2018-03-08
64,01c9d91829,2018-03-08
64,7f947c0055,2018-03-08
64,eb3f2d2fd8,2018-03-08
64,83e24b70d5,2018-03-08
64,ca7647a231,2018-03-08
64,e237f26793,2018-03-08
64,dbd945bd02,2018-03-08
64,93301ecfed,2018-03-08
66,a4b767f82f,2018-03-08
66,3c79df1d80,2018-03-08
66,904fbf8b97,2018-03-08
66,f16794cf8a,2018-03-08
67,b4cb74e76e,2018-03-08
67,1a2362c248,2018-03-08
67,0bfcedf96d,2018-03-08
67,2189b70880,2018-03-08
67,34dc7f6d80,2018-03-08
67,f3bb37b4ff,2018-03-08
67,945094e307,2018-03-08
67,85efcbee79,2018-03-08
67,38d636d2a6,2018-03-08
67,623d0a582a,2018-03-08
67,a945d1ac4a,2018-03-08
67,a195ab9024,2018-03-08
67,7e4cb4952a,2018-03-08
67,449c05c9c8,2018-03-08
67,067b673f2b,2018-03-08
1,460afaddb6,2018-03-08
1,fc5289b139,2018-03-08
1,2e06817802,2018-03-08
1,b5cb479f7d,2018-03-08
1,93f9bac4b8,2018-03-08
1,5f58bfd286,2018-03-08
1,26a569e595,2018-03-08
1,0b16a50488,2018-03-08
1,8dc4a01dec,2018-03-08
1,5ae1bb1c76,2018-03-08
3,1c16282add,2018-03-08
3,dc9b0c86c7,2018-03-08
3,2f79c867f3,2018-03-08
3,1b3f5d4d21,2018-03-08
3,b10b452ea9,2018-03-08
3,a4b767f82f,2018-03-08
3,4d380cf119,2018-03-08
3,cdee05b50c,2018-03-08
3,51da628bf9,2018-03-08
3,7af1d39e64,2018-03-08
3,3418d59e22,2018-03-08
3,1ed5d54069,2018-03-08
3,81231464ae,2018-03-08
3,3c79df1d80,2018-03-08
3,904fbf8b97,2018-03-08
3,f363f97793,2018-03-08
3,915cd3c4c0,2018-03-08
3,ee22b69cd7,2018-03-08
3,2e69af1fdf,2018-03-08
3,8125ba2e29,2018-03-08
3,ead6c3fe20,2018-03-08
3,f16794cf8a,2018-03-08
3,427bea8ec7,2018-03-08
3,aa71ad878e,2018-03-08
3,3320c0db64,2018-03-08
3,28c5fcae5e,2018-03-08
3,4e73652dcf,2018-03-08
3,9fe8149e02,2018-03-08
3,aef5c352fa,2018-03-08
3,8dde45c2e9,2018-03-08
3,097617cf91,2018-03-08
3,7805231cbe,2018-03-08
3,0aa7e6b035,2018-03-08
3,904f4bd4c4,2018-03-08
3,2ddb64e05a,2018-03-08
3,bc9cfbd6a1,2018-03-08
3,8a85c4ebdf,2018-03-08
3,fc62f40352,2018-03-08
3,40ae9f0d67,2018-03-08
3,84bcdf1c31,2018-03-08
3,2cb79462fb,2018-03-08
3,cf07128bae,2018-03-08
3,1e90ccae50,2018-03-08
3,7d52a4c09b,2018-03-08
3,7ad80d89c9,2018-03-08
3,1d3b8e84d1,2018-03-08
3,8a94ebe448,2018-03-08
3,4ce8de3628,2018-03-08
3,2523d051fd,2018-03-08
3,1d1e21c937,2018-03-08
3,fbce41fd82,2018-03-08
3,068f4481b3,2018-03-08
3,7116578cc0,2018-03-08
3,774c757ae9,2018-03-08
3,f5b527bb09,2018-03-08
3,28d5600aac,2018-03-08
3,a6fd4d9313,2018-03-08
3,ecc00df0b6,2018-03-08
3,80b50a65c4,2018-03-08
3,6d547e6db9,2018-03-08
3,bcd03e6d07,2018-03-08
8,1a2362c248,2018-03-08
8,9e452b5aee,2018-03-08
8,945094e307,2018-03-08
8,85efcbee79,2018-03-08
8,5eced3cd82,2018-03-08
8,38d636d2a6,2018-03-08
8,623d0a582a,2018-03-08
8,7e4cb4952a,2018-03-08
8,449c05c9c8,2018-03-08
8,067b673f2b,2018-03-08
11,3ce8749fee,2018-03-08
11,0b16a50488,2018-03-08
11,0b2fd9f253,2018-03-08
12,c5f6b945e7,2018-03-08
12,00804aa873,2018-03-08
12,4d79ef37b4,2018-03-08
12,01c9d91829,2018-03-08
12,7f947c0055,2018-03-08
12,afd795015b,2018-03-08
12,a94dfd9736,2018-03-08
12,aad5dee442,2018-03-08
12,93301ecfed,2018-03-08
13,fc5289b139,2018-03-08
13,5f58bfd286,2018-03-08
13,5ae1bb1c76,2018-03-08
13,8da781e2bd,2018-03-08
14,2f79c867f3,2018-03-08
14,cdee05b50c,2018-03-08
14,904fbf8b97,2018-03-08
14,369eb7dbd3,2018-03-08
14,2e69af1fdf,2018-03-08
14,f16794cf8a,2018-03-08
14,4917eb2b81,2018-03-08
14,3320c0db64,2018-03-08
15,589c2b865b,2018-03-08
15,c5f6b945e7,2018-03-08
15,c98d32ff09,2018-03-08
15,d47c6ca631,2018-03-08
15,124236a59a,2018-03-08
19,d47c6ca631,2018-03-08
19,7f947c0055,2018-03-08
19,ae3889731b,2018-03-08
19,6376ec8fbd,2018-03-08
19,ca7647a231,2018-03-08
19,e237f26793,2018-03-08
21,fc5289b139,2018-03-08
21,ad516ecd31,2018-03-08
21,0b16a50488,2018-03-08
21,8dc4a01dec,2018-03-08
10,50f6f91962,2018-03-08
10,7f0ddbcdde,2018-03-08
10,460afaddb6,2018-03-08
10,8dd82f6cd5,2018-03-08
10,764b9e8d29,2018-03-08
10,6b0c28e492,2018-03-08
10,66bd21ebf1,2018-03-08
10,fc5289b139,2018-03-08
10,4dffe8578b,2018-03-08
10,2e06817802,2018-03-08
10,b5cb479f7d,2018-03-08
10,93f9bac4b8,2018-03-08
10,6a0f1004bb,2018-03-08
10,3ce8749fee,2018-03-08
10,5f58bfd286,2018-03-08
10,26a569e595,2018-03-08
10,ad516ecd31,2018-03-08
10,04ad33526f,2018-03-08
10,0b16a50488,2018-03-08
10,4f37faa470,2018-03-08
10,b197843c16,2018-03-08
10,8038a0e904,2018-03-08
10,dd1fed906f,2018-03-08
10,8dc4a01dec,2018-03-08
10,fa0a1859ef,2018-03-08
10,2bcc2783a8,2018-03-08
10,0b2fd9f253,2018-03-08
10,416aed740e,2018-03-08
10,4b65db43ac,2018-03-08
10,39310bdad0,2018-03-08
10,9bd4140987,2018-03-08
10,c5c5bed056,2018-03-08
